product_id,product_name,ingredients_text,country,country_group
2.91E+14,"Tortelloni Parmigiano Basilico, Paquet de 250 Grammes, Marque Antica Pasteria","durum wheat semolina, ricotta cheese (petit milk , creme , sel), eggs (outdoor hens), basil (11%) , chapelure (froment flour, water, salt), potato flakes, parmigiano reggiano 3, (5%) , sunflower oil, petit milk , spinach, virgin olive oil, salt",France,EUwest
2.91E+14,Ungeful long grain rice fast cooking 10 min baking bag,long stake grain rice (100%),France,EUwest
2.91E+14,Tortellini Basil and Parmesan,"durum wheat semolina, water, blanc cheese (5.5%) (milk, whole eggs, sunflower oil, ricotta (2%) (whey (milk, cream (milk, milk, salt, acidifying citric acid), potato flakes, fresh cream (milk), amonggiano reggiano (1.5%) (milk, salt, rennet), basil (1%), iodized salt (salt, potassium iodate), modified starch of but waxy, garlic, sugar, spices, aroma,coming from hens raised to the ground",France,EUwest
2.91E+14,Fruit pucks,"flour of wheat , fantasy with cocoa (22%) (sugar, vegetable fats (coconut, palm, palm, sunflower, sbea, rapeseed) in variable proportions, cocoa powder, stabilizing e492, emulsifier lecithin of  soya , aroma vanillin),vegetable fats (palm, coconut), rapeseed oil, sugar, apple and apricot pieces (6%) (sugar, apple and apricot concentrated puree, mummer e422, wheat fiber, palm grease, gelling e440i, acidity corrector e330), eggs , salt, lifting powder e500ii, e450i, acidity corrector e170, starch of wheat , aroma, coloring e160b",France,EUwest
2.91E+14,Mochi,"standing rice, red beans, sugar, starch, corn syrup, starch, salt, sorbitol, ester, flour",France,EUwest
2.91E+14,Cherry and cereal bananas bar,"banana flakes (29%) , apple juice concentrated with reduced acidity (14%) , flour of avoine complete (13%) , flakes of wheat molus (11%) , concentrate of grape juice , milk skimmed powder (6%) , concentrate of cherry juice (5%) , vegetable oil not hydrogenated (palm oil), azyme paper (ble , starch , carrot juice concentrate), aronia juice concentrate",France,EUwest
2.91E+14,"My Caramel Picot Sweet Cereals, 400 g - from 8 months","injeid (znts flour of cereals (65%) (wheat (46%), but (15%), rice (4%)), maltodextrin, sugar, caramel (2%), minerals (calcium carbonate, ferrous sulfate),vanillin, emulsifier (tuning lecithin), vitamins (c, a, bi, b12, 86)",France,EUwest
2.91E+14,Express Quinoa - Blanc & Rouge,"white quinoa (83%) , red quinoa (15%) , sunflower oil , guerande salt ,",France,EUwest
2.91E+14,Milk and cinnamon rice - spelled cookies,"spelled flour (50%) , spelled flakes (25%) , sunflower oil, rice (8%) , sugar, whole milk powder (2.5%) , wheat fiber, table salt, barley malt extract, yeast, wheat germs, cinnamon, baking agent sodium carbonates, vitamins (b1, b2, niacin, b6, folic acid)",France,EUwest
2.91E+14,Milk chocolate mini-cookies,"bluen flour (gluten), butter (25.6%) (milk) , chocolate chocolate nugget (21.7%) (sugar, cocoa butter , whole powdered milk, cocoa paste), sugar , aromavanilla natural , guerande salt",France,EUwest
2.91E+14,"Italian pasta with durum wheat semolina, tomatoes and spinach","durum wheat semolina, powdered spinach (0.4%), powdered tomatoes (0.4%),the product",Switzerland,EUwest
2.91E+14,Organic cups,"complete oatmeal (64%) , cane sugar, coconut oil, chocolate (4.5%) (cocoa paste, cane sugar, cocoa butter, emulsifier sunflower lecithin), puffed rice bodies (rice flour), maltodextrin, rice syrup, cocoa powder, rice flour, sea salt",France,EUwest
2.91E+14,Full rice cake,"full round rice (84.8%) , amaranth (5%) , millet (5%) , buckwheat (5%) , sailor salt",Belgium,EUwest
2.91E+14,Organic butter,"white flour (wheat (switzerland, europe, north america)), water, butter (7%) (switzerland), whole egg, skimmed milk powder, yeast, iodized kitchen salt, wheat gluten, powder of powder, sugar sugar, whole milk powder, acerola powder, cassava starch, wheat flakes, amylases, ethanol",Switzerland,EUwest
2.91E+14,6 Black Ble Galets Le Galloudec,"black wheat flour, coarse salt, water",France,EUwest
2.91E+14,Hanuta Brownie Style,"sugar, palm oil, weizen flour (14%), low -fat cocoa (12%), mager milk powder (10%), sussmolkenpulver , butter , cocoa, aromas, haselnuts , emulgator lecithine (soy ydrogen carbonate",Germany,EUwest
2.91E+14,"Nature’s Finest Superfood Muesli: Goji, Bee pollen, Cacao, Coconut & Chia","oat flakes (40%), wheat flakes (18%) (wheat, barley malt extract), coconut chips (cocos nucifera) 1 buckwheat (8%) (70), sunflowerseeds (7%), white mulberry (7%) (morus alba), grapes sultanas (5%), goji berry (lycium (3%), cocoa nibs (2%) (theobroma cacao), chia seed (2%) (salvia hispanica), bee pollen (iz), gtown,contains sesame and naturally present sugars",France,EUwest
2.91E+14,Les P'tits curious bars cookies choco hazelnuts,"wheat flour (35%) , red cane sugar , sunflower oil , full wheat flour (10%) , chocolate chips (7%) (cane sugar , cocoa paste , cocoa butter), hazelnuts (6%) , oatmeal (5%) , butter (milk), wheat syrup , egg , lifting powders (ammonium carbonates, sodium carbonates, calcium phosphates), acacia fibers, antioxidant extractsrosemary",France,EUwest
2.91E+14,Crunchy müsli,"full cereals (67%) (full barley, full oats, full rye), dates, sunflower oil, apple (4%), wheat flour, banana puree, carrot (3%), raspberry (1%), natural aromas, salt, barley malt extract",Germany,EUwest
2.91E+14,Crispybread dunkel,"corn flour, rice flour, teffmehl (20%) , buckwheat flour (10%) , pea fiber, salt, apple extract",Germany,EUwest
2.91E+14,Land bread wheat mixed bread,"wheat flour (60%) , water, natursauer dough (rye flour, water), yeast, salt, rapeseed oil, malt malt flour, wheat glue, wheat source flour, glucose",Switzerland,EUwest
2.91E+14,Tu-Nah pizza,"wheat flour, tomatoes (23.6%), vegan fishing set with arable bean protein and sea algae (9.1%) (water, rapeseed oil, textured arable bean protein (1.1%), sea algae sl 1 (1.1%),1 at (sea spaghetti, winging), tomato paste,branding, le haferhalmfaser, capers, lemon juice made of lemon juice concentrate, ca dye (calcium carbonate), natural aroma, salt, modified (b strength, coloring food (beetroot powder), spices (thickener flour, xanthan)), vegan covering with rice preparation (8.6%)rice preparation (4.0%) (water, germinated rice, apple cider vinegar, salt), water, coconut fat, sunflower oil, ve sp oil gu oli wi tomato slices, red onions (4.0%), olive oil, salt, sugar, sugar,hefe, in ll cr st citric juice, oregano extract, thickener (rubber arabicum, xanthan, johannisbrotkernmehle)), water, malt preparation (5.1%) (barley malt extract, wheat malt flour)",Germany,EUwest
2.91E+14,Small chocolate and guerande salt squares,"wheat flour , butter (22.5%)  , red cane sugar, dark chocolate chips (10.5%) (cane sugar, cocoa paste, cocoa butter), dark chocolate (4%) (cocoa paste,cane sugar, cocoa butter, vanilla extract), lean cocoa powder, egg -powder yolk, guerande sailor salt, cocoa extract",France,EUwest
2.91E+14,Complete semolina butterfly of durum wheat 500 gr,"complete organic wheat semolina , water, biological ingredients",France,EUwest
2.91E+14,Cornflakes unsweetened,"corn (99.9%) , separation agent lecithin from biological agriculture",Germany,EUwest
2.91E+14,Tier,"full grain flour (47%) , coconut riper (16%) , pipe -rip sugar , margarine (palm fat , water, sunflower oil , lemon juice concentrate), full grain flakes (4.7%) , barley malt extract , apricot , rice flour), baking powder , from ecological farming",Belgium,EUwest
2.91E+14,Food solutions - Pain de mie nature,"wheat flour, water, rapeseed oil, sugar, yeast, aroma (contains alcohol), salt, wheat gluten, preservative e282, bean flour, emulsifier e471, e472e, agent for processing flour e300",France,EUwest
2.91E+14,Falafel couscous with vegetables,"vegetables (39%) (peppers, tomatoes, carrots, onions, celery), durum wheat semolina (26%) , falafel (23%) (chickpeas, zucchini, carrots, peppers, potatoes, onions, water, wheat flour, oilsunflowers, fine herbs, raisins, spices (contains mustard), kitchen salt, thickening e461, lifting powder sodium bicarbonate, spices extracts), water, apricots, olive oil, raisins, saltcuisine, garlic, rice starch, spices, ginger spices, herbs, spice extracts",Switzerland,EUwest
2.91E+14,Couscous Artisanal,"durum wheat semolina (98%), salt, (biological)",France,EUwest
2.91E+14,Couscous lentils salad,"couscous (70%) (durum wheat product) , red lentils pre -cooked (15%) , onion semolina , tomato granulate , paprika agranulate (3%) , sea salt, paprika powder and lt, (1%) , parsley and lt, (1%) , lemon peel , garlic powder, pepper black,chili and lt, (1%) , crausedemi , cumin , from ecological cultivation",Germany,EUwest
2.91E+14,MIE NOODLES,"durum wheat flour, wheat flour, water, salt",France,EUwest
2.91E+14,Butterflies,"higher quality durum wheat semolina, fresh eggs or 320 g per kilo of semolina (30%)",France,EUwest
2.91E+14,Crunchy granola bars,"whole grain oats, sugar, canola oil, peanut butter (peanuts, salt), rice flour, brown sugar syrup, salt, baking soda, soy lecithin",France,EUwest
2.91E+14,Cherry cake Grandma's bakery,"plums (58%), wheat flour , sugar, margarine (vegetable fats (palm, coconut), water, rapeseed oil, emulsifiers mono and diglycerides of food feeding acids, lecithine, acidic citronic acid), ollei , water, modified strength, rapeseed oil, dextrose, bakery diphosphate, sodium carbonates,cinnamon, food salt, dye carotene",Germany,EUwest
2.91E+14,Rice cream,"rice flour, vitamin b1",France,EUwest
2.91E+14,Spaghetti 100% Pasta corn from Oro,corn flour,Germany,EUwest
2.91E+14,BIO Hafermilch,"water, organic oats (10%), organic sunflower oil, dining salt",Switzerland,EUwest
2.91E+14,Sante Tropical Muesli Whole Grain Oat 350G,"wholegrain flakes (82%) (barley flakes (32%) , oat flakes 21, (1%) , rice-fruit flakes 11, (49%) (rice, unrefined cane sugar, concentrated fruit juice (apple, dchery), natural flavours), w flakes 10, (5%) , com flakes (7%) (com grits, unrefined cane sugar, sea salt, cane molasses)), fruits (18%) (dried date (date, rice flour), candied fruits (cane sugar, pineapple, papaya))",France,EUwest
2.91E+14,Cittled bio -rice black sandwashes,"complete black rice flour (99.5%), sea salt",France,EUwest
2.91E+14,Organic Carrefour Shadow Bread,"wheat flour (60%) , water, rapeseed oil and quot, cane brown sugar , wheat gluten apple cider vinegar, yeast, salt, roasted malted barley",France,EUwest
2.91E+14,Valencian Paella Crop's,"rice (56%) (water, rice, turmeric), chicken (6%) (chicken meat, tapioca starch, salt), molds (5.25%) , peas, alaska hoch (4.5%) , red peppers, mushrooms, onion, tomatoes, shrimp (2.5%), vegetable oil (rapeseed), calmar rings (1.75%) , herbs and aromatic plants (contains leri)",France,EUwest
2.91E+14,Crac'tines chestnut rice,"rice flour , chestnut flour , cane sugar , sea salt, rice flour and 23.3 g chestnut flour",France,EUwest
2.91E+14,4 Paninis Jacquet,"wheat flour (74%), water, yeast, extra virgin olive oil, devitalized wheat sourdough, ascorbic acid",France,EUwest
2.91E+14,Lustucru riz 5 min sachets 450g (5x90g),long stake grain rice,France,EUwest
2.91E+14,The Crêpe de Broceliande,"wheat flour (37%), whole milk, eggs, sugar (1 (7%), sunflower oil, vanilla flavor, salt",France,EUwest
2.91E+14,Mini Loempia’s,"cabbage, wheat flour, water, carrot, celery, leek, glass noodles (mung bean starch, potato starch, corn starch, water), palm oil, salt, sugar, yeast extract, aroma (contains soy), pepper, turmeric extract",Netherlands,EUwest
2.91E+14,Vanilla taste muffins,"flour (ble flour, flour treatment agent e300, malt de ble), sugar, eggs whole, rapeseed oil, chocolate chips (11%) (sugar, cocoa paste, cocoa butter, emulsifying  soya lecithin, natural aroma of vanilla), stabilizing glycerol, transformed starch of corn, lactoserum powder, lifting powders e450, e500, starch of wheat , aromas (contains alcohol), salt, stabilizing xanthane gum, wheat proteins, powder powderof milk skimmed, proteins of milk , conservative potassium sorbate",France,EUwest
2.91E+14,Whole -grain noodles,"wheat teeth whole -grain noodles whole -grain wheat flour (60%) , enriched wheat flour (39%) (wheat flour, vitamin (b1, b3), iron, calcium), salt, reinforcement agents (e5011, e5001)",Belgium,EUwest
2.91E+14,Tagliatelle mixed,"durum wheat semolina, whole egg (18%) (swiss open -air breeding), powder spinach (0.9%), powder tomatoes (0.8%), kitchen salt, selery -style beet juice, maltodextrine",Switzerland,EUwest
2.91E+14,Carneval,"wheat flour , sugar, vegetable oil (rapeseed, palm), wheat starch , salt, colours (e150c, e171, e163, e120, e160a), raising agents (e500, e450), wheat protein , thickener (e414), flavourings",France,EUwest
2.91E+14,BIO rice and quinoa mixture of goji curcuma geovita,"thai rice (86.4%) (thai jasmine jasmine jasmine stove, full red thai rice pre -cited, complete black thai rice pre -cited thailand), red lenses (6.1%) , goji bays (2.5%) , red quinoa (2.3%) ,black quinoa (1.2%) , paprika powder, sunflower oil, turmeric powder (0.25%)",Switzerland,EUwest
2.91E+14,Weissmehl,wheat (100%),Switzerland,EUwest
2.91E+14,Pitabrot,"wheat flour (71%), water, yeast, salt, biological agriculture",Germany,EUwest
2.91E+14,Organic lupines pasta,"organic durum wheat wholemeal flour, organic lupine flour (8%)",France,EUwest
2.91E+14,4 butter-winding vol-auction,"ble flour (gluten), butter hurter (39%) , water, salt, it skimmed, rapeseed oil, milk proteins and vegetable proteins, ait",France,EUwest
2.91E+14,Cantonese rice omelet poor in salt,"rice cooked (38%) (water, rice), omelet (31%) (eufs , corn starch, lactoses and milk proteins, acidifying citric acid, thickening xanthane gum), peas (11%) , carrots (11%) , onions, oil, oilof rapeseed, chives, sugar, ginger, salt, pepper",France,EUwest
2.91E+14,Mini matching donuts,"ble flour, vegetable fats in variable proportion (palm, rapeseed, sunflower), sugar, water, butter, chocolate powder (4%) (sugar, cocoa powder (2.6%), egg, egg white, dextrose,ble gluten, lean cocoa in powder (1.3%) , lactoserum powder,skimmed milk powder, whole powdered milk, hazelnut paste (1%), yeast, emulsifying salt e471, e322 (soy),cocoa paste (0.2%) , ble, cocoa butter, malted blend, coloring e160a (iv),antioxidant e300, natural vanilla aroma",France,EUwest
2.91E+14,Porridge oatmeal strawberry,"whole grain hair flakes (78.6%), sugar, whole milk powder, dried strawberries (2.1%), salt, aroma",Germany,EUwest
2.91E+14,Pasta Box - Chinese noodles,"pasta made every day by us durum wheat semolina (52%), water, egg, salt,a sauce cooked in our workshops, with chicken meat and crunchy vegetables, raised with a hint of ginger (48) marinated chicken (29%) (chicken meat, water, sunflower oil, natural aroma, salt, dextrose, cassava starch), carrot (14%) , onion, gourmet pea (10%), water chestnut, water, chives, soy sauce (2%) (water, soybeans, wheat flour, salt), rapeseed oil, oilsesame, sunflower oil, cassava starch, garlic, ginger (1%), salt, sugar, preservatives e202, e262i, pepper",France,EUwest
2.91E+14,Granola 2x168g barre sable,"wheat flour (38.8%) , sugar, vegetable fats (palm, shea in variable proportions), cocoa paste, cocoa butter, powdered lactrum (milk), skimmed milk powder, pastry butter, sugar syrup, itswheat, lifting powder (sodium acid carbonate,- ammonium acid carbonate), salt, wheat germs, emulsifiers (soy lecithin, e 476), lactose (milk), acidic corrector (citric acid), aroma",France,EUwest
2.91E+14,Penne goat and spinach 300 g,"mini penne cooked (46%) (water, durum wheat semolina, sunflower oil), water, spinach (8%), goat cheese (4.3%) ( milk), light creme light (2.7%) (original milk ),corn starch, milk powder, salt, wheat flour, basil, natural aromas (contains milk), pepper, nutmeg, turmeric spice",France,EUwest
2.91E+14,Luvedrink nature,"lupine seed extract (89%) (water, lupine protein (1%)), rice syrup, oligofructose, rapeseed oil, stabilizer gellan,tricalcium phosphate, riboflavin (b2), vitamin d2, vitamin b12",Germany,EUwest
2.91E+14,Organic oat flakes roughly,oat flakes,Netherlands,EUwest
2.91E+14,Farmers' black bread - full rye grain bread,"rye -rye grain grain (60%), water, sugar beet syrup, malt extract (barley), dining salt, yeast",Germany,EUwest
2.91E+14,Mcvitie's Digestives To Go,"flour (54%) (wheat flour, calcium, iron, niacin, thiamin), vegetable oil (palm), wholemeal wheat flour (1 (6%), sugar, partially inverted sugar syrup, raising agents (sodium bicarbonate, malic acid, ammonium bicarbonate), salt, dried skimmed milk, for",France,EUwest
2.91E+14,Organic spelled couscous,full spelled flour,France,EUwest
2.91E+14,My pastry custard with eggs,"sugar, starch, efs whole powder (1.5%), dyes (beta-carotene, riboflavine), aroma",France,EUwest
2.91E+14,Beef Bolognese With Lentil Fusilli,"red lentil fusilli (36%) (water, red lentil flour), tomatoes, broccoli, water, beef (9%) , onions, vegetables in variable proportions by weight (celery, carrot, leek, celery, onion), tomato puree, salt, extra virgin olive oil, rice starch, garlic, herbs, balsamic vinegar (wine vinegar, concentrated grape juice)",France,EUwest
2.91E+14,Blue sirop hazelnut,"wheat syrup (39%), gluten wheat flour), palm oil, may malt syrup fapte with hull hazelnuts), beacon sound, soy flour, egg powder and quot, carmel, sea set, sea set, sea set, sea set, sea setsodium bicarbonate powder, and quot, from controlled biological lagulture",France,EUwest
2.91E+14,Chocolate pepite brioche,"t65 wheat flour, equitable chocolate chips (cocoa paste , cane sugar, cocoa butter, emulsifier sunflower lecithin, vanilla extract, red cane sugar), eggs, butter, (9.9%) , water, levain (t65 wheat flour, ea), rum, oat fiber, unrefined sea salt, yeast, orange blossom water, vanilla infusion",France,EUwest
2.91E+14,Organic Just5 Apricot & Almond,"organic jumbo oats , rice syrup, organic fairtrade dried apricot (25%) , organic fairtrade almonds (5%) , rapeseed oil",Switzerland,EUwest
2.91E+14,Chocolate panettone,"wheat flour, chocolate chip nuggets (15%) (sugar, cocoa paste, cocoa butter, emulsifier sunflower lecithin, natural vanilla flavor), fresh eggs, sugar, butter, whole milk in rehydrated powder, fresh egg yolk, natural leaven (wheat flour, water), emulsifiers mono and diglycerides of fatty acids, glucose syrup, natural aromas, salt",France,EUwest
2.91E+14,Mozzarella Sticks,"mozzarella (60%) , wheat flour, sunflower oil, but modified starch, salt, corn flour, water, spices, ppend of whole egg , proteins of milk , yeast, spices extract, lifting powder diphosphates,fine herbs,red chili sauce sugar, water, peppers, red peppers (2.5%) , modified cornstarch, alcohol vinegar, apple juice, salt, acidifying citric acid",France,EUwest
2.91E+14,Fresh egg shells (batch of 4 250 g packages),"higher quality durum wheat semolina, fresh eggs ,naturally contains gluten (13.5%)",France,EUwest
2.91E+14,My good little cookie - County,"frove flour t65, comte (10%) , water, coconut oil not hydrogenated , sesame , small oatmeal , guerande salt",France,EUwest
2.91E+14,125g Grissini Sesame,"complete wheat flour , levain (wheat flour , water), sesame (7%) , extra virgin olive oil (3%) , sea salt",France,EUwest
2.91E+14,Pizza Crosti Chicken BBQ,"wheat flour, mozarella (11.6%) , mid-live tomato puree, water, chicken meat treated in salting and roasted (8.3%) (chicken meat , water, cassava starch, dextrose, salt), ketchup tomato (tomatoes, sugar, alcohol vinegar, starch, salt, natural spices), grilled yellow peppers (3.3%) , grilled red peppers (3.3%) , onions, emmental (2.2%) , olivesdistrient black confit (1.6%) (olives, water, salt), hard cheese, virgin olive oil, spices salt, sugar, yeast, garlic puree, potato starch, dehydrated tomato, basil, oregano, natural aromas, onion powder, alcohol vinegar, linen fiber",France,EUwest
2.91E+14,Box fusilli chevre epinards,"pasta cooked (43.3%) (water, complete durum wheat semolina), water, goat cheese (10.3%) (including milk) , beans (8.3%) , tomatoes (3.7%), spinach (3.3%), peppersred, light creme fraiche (including milk), wheat flour, sunflower oil, basil (0.4%), salt, nutmeg, pepper, pasta, goat cheese, beans, basil and spinach are not french",France,EUwest
2.91E+14,Breton puck pure butter,"wheat flour (gluten), fresh butter (26%) , sugar of fresh eggs, salt, lifting powder (acid sodium pyrophosphate, sodium acid carbonate, corn starch)",France,EUwest
2.91E+14,Complete little chick rice,full chick rice (100%),France,EUwest
2.91E+14,Kub or Maggi Box of 1.425 kg for 95 L,"iodinal salt, salt, starchs, sugar, potassium chloride, aromas, hydrolyzed wheat proteins, yeast extract, onion, sunflower oil, garlic, coriander seeds",France,EUwest
2.91E+14,Dough with egg,"durum wheat -breeze flour, free -range egg (19.36%)",Netherlands,EUwest
2.91E+14,Pasta with fresh eggs 250g spaghetti,"higher quality durum wheat semolina, fresh eggs (13.8%)",France,EUwest
2.91E+14,Organic whole grain rusk,"complete wheat flour (81%), glucose syrup, yeast, sugar , egg , salt, rapeseed oil , emulsifier (soy lecithin), organic farming",Netherlands,EUwest
2.91E+14,Almond cake,"sugar, egg, vegetable oil (rapeseed), wheat flour, water, almond (4%), starch (wheat, potato), lifting powder (e450, e500), modified starch (e1414 (potato)), aroma (milk), salt, emulsifier (e471), preservative (e202, e282), coloring (e160a), thickening (e415), egg white, acidifying (e330), stabilizing (e412, e415)",Belgium,EUwest
2.91E+14,chocolate bread,"flour (wheat flour, wheat gluten, malted wheat flour, flour treatment agent ascorbic acid), water, margarine (palm oil, rapeseed oil, water, salt, mono and diglycerides of fatty acids, curator potassium sorbate, aroma, betacarotenes coloring, acidity corrector citric acid), chocolate chips (4.9%) (sugar, cocoa paste, cocoa butter, emulsifier soy lecithin, e476, vanilline),sugar, sorbitol, salt, yeast, emulsifiers mono and diglycerides of fatty acids, sunflower oil, calcium preservativerop,redmi note 6 pro o m dual camera factory reunion age e ndund",France,EUwest
2.91E+14,Furniss Cornish Clotted Cream Shortbread,"wheat flour, butter (30%) (milk), sugar, cornish clotted cream (5%) (milk), salt, wheat flour contains wheat flour, calcium sulphate, calcium carbonate, iron, nicotinamide, thiamine",France,EUwest
2.91E+14,Pizza flavor sticks,"garnish (52%) (mozzarella (40%) , water, cassava starch, pizza aroma), panel (48%) (ble flour, blown rice (10.2%), sunflower oil, sugar, malt orge , white of eef in powder, salt, gluten of wheat , conservative (potassium sorbate))",France,EUwest
2.91E+14,Quinoa Real Bio 500g,quinoa,France,EUwest
2.91E+14,Giant Ricotta ravioli and fresh spinach,"paste hard -beless semolina (50%), wheat flour, tender eggs whole water, salt,farce (500.6) ricotta on total product (32%), spinach on total product of the stuffing (20%)), parmesan aop, salt muscade flour, without conservative dyes in a factory that also uses crustaceans, sulfites molluscs andcomz fruits",France,EUwest
2.91E+14,6 vegetable ravioli,"water, ravioli (27%) (durum wheat semolina (13%) , water, breadcrumbs (wheat flour, water), broccoli (1%) , spinach (1%) , carrots (0.8%) , sunflower oil, onions (0.3%), starch ofcassava, salt, basil, natural pepper aroma), tomato puree half-lived (14%) , carrots (8.9%) , onions (2.6%) , red peppers (1.6%) , green olives, eggplant (1.6%) , plantsaromatics, sunflower oil, salt, sugar, modified corn starch, natural pepper aroma, natural garlic aroma",France,EUwest
2.91E+14,Little nature 5 cereals,"complete wheat flour, small flour, spelled, red cane sugar, rapeseed oil, barley flour, oatmeal, rice flour, lifting powder ammonium carbonates, sodium carbonate, acidifying acidcitric, antioxidant rosemary extracts",France,EUwest
2.91E+14,Authentic crisp toast,"complete rye flour (77 g), rye flour (28 g), yeast, salt",Switzerland,EUwest
2.91E+14,2 small baguettes,"water ,corn starch,corn flour,cassava starch,potato starch,sunflower oil,rice flour,psyllium fiber,humectant glycerol,yeast,bamboo fiber,thickening e464, gum guar sugar,salt, dextrose,curator e282.traces of milk and eggs",France,EUwest
2.91E+14,WOK pasta curry (pre -cooked),"wheat flour (65.6%), water, wheat gluten, sunflower oil, kitchen salt, powdered curry (0.43%) (coriander, turmeric, cumin, pepper, ginger, fenugreek, kitchen salt, fennel, starreish), acidity corrector lactic acid,thickness gum guar",France,EUwest
2.91E+14,Penne Rigate n.19,durum wheat semolina,France,EUwest
2.91E+14,Lotus Biscoff Cream,"wheat flour, sugar, vegetable oils (palm , rapeseed), candy sugar syrup, raising agent (sodium hydrogen carbonate), soya flour, salt, cinnamon, emulsifier (lecithins (soya))",Germany,EUwest
2.91E+14,Macaroni,hard wheat,Netherlands,EUwest
2.91E+14,Nonettes with Périgord nuts,"sugar, whites of eggs , wheat flour, noix of the perigord aop (16%) , bereur fresh, salt",France,EUwest
2.91E+14,Backerbsen,"wheat flour, palm fat, pea flour, whole powder, salt, yeast, lean milk powder",Netherlands,EUwest
2.91E+14,Sugar -free choco cookies,"wheat meat, sweetener (maltit, enythritan, isomalt), palm fat, cocoa mass, hazelnuts, full egg, inulin, fat -arm cocoa powder, soy flour, salt, natural vanilla aromas, baking agent (sodium hydrogen carbonate), emulgator (soyalecithine)",Germany,EUwest
2.91E+14,Chocolate chocolate cookies🍫noir and linen,"wheat flour, unrefined red cane sugar, rapeseed oil, chocolate chips (10.3%) (cane sugar, cocoa paste, cocoa butter), complete wheat flour (10.3%) , oatmeal 5, (1%) , flour and flax seeds (5%) , whole eggs, lifting powders ammonium carbonates, sodium carbonates, citric acid,sea salt, natural vanilla flavor, skimmed milk powder, antioxidant rosemary extracts",France,EUwest
2.91E+14,Whole grain bread,"rye fully grain grain, water, salt, yeast,without preservatives",France,EUwest
2.91E+14,Ducales,"wheat flour (wheat flour, niacin, iron, thiamine, riboflavin, folic acid), palm vegetable oil, palm vegetable fat, invert sugar, malt extract, salt, water, sugar, eggs, milk, emulsifier (lecithinsoy), flavor higher (sodium monoglutamate), mass conditioner (sodium metabisulfite)",France,EUwest
2.91E+14,Oreos,"unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid), sugar, palm oil, canola oil, cocoa, high fructose corn syrup, leavening (baking soda, calcium phosphate), salt, soy lecithin, chocolate, artificial flavor",France,EUwest
2.91E+14,Pain blanc 2kg long tranche,"white wheat flour t65 (47.07%), water (32.13%), wheat sourdough (20%), salt (0.8%)",France,EUwest
2.91E+14,Filinchen snack with milk cream,"wheat flour, unadorned vegetable fats (palm, shea), sugar, whole milk powder (9%), wheat thickness, dextrose, full grain flour, rye flour, rapeseed oil, baking agent sodium hydrogen carbonate, emulsifier soyalecithine, egg yellow powder, salt",Germany,EUwest
2.91E+14,Oats Mandel Nature,"water, oat (9%) , almonds (3%) , sunflower oil cold -pressed, sea salt, from ecological farming",Germany,EUwest
2.91E+14,Cooked wheat for pastiera,"water, wheat (20%), salt",France,EUwest
2.91E+14,BenneFit cu semințe de in,"wheat flour, flax seeds (minimum 1 (19%), olive oil (minimum (15%), whoat bran, sesame, yeas , iodized sait, rosemary extract, no syniheuc additives",France,EUwest
2.91E+14,PiCK UP ! Choco x12,"wheat flour, sugar, cocoa butter, cocoa paste, palm oil, whole powder milk, glucose syrup, skimmed milk powder, pastry butter, hazelnut powder, salt, emulsifier lecithins (soy),lactose and milk proteins, lifting powders sodium carbonates, diphosphates,aroma (milk), starch (wheat), acidifying citric acid,powdered egg yolk",France,EUwest
2.91E+14,4 wind flight,"wheat flour (gluten), margarine (vegetable fat (palm), water, salt, emulsifier e471, acidifying e330, coloring e160a, aroma), water, salt, skim milk, rapeseed oil, milk proteins andsmall pea proteins, whole milk",France,EUwest
2.91E+14,Nustikao biscuits,"flour of wheat (39%) , sugar, vegetable fats (sunflower, palm, palm, coconut in variable proportion), paste of noistes (5%) , it skimmed powder, lactoserum powder, lean cocoa powder (2%) , milk whole inpowder, glucose syrup, emulsifier lecithins (sunflower), salt, orge malt extract, aroma, lifting powders e500, e503",France,EUwest
2.91E+14,Blank pie,"water, wheat tail, sugar, milk powder, tray eggs, malagacine (vegetable oily manetes (palm, rapeseed), emulsifier mono and diglycerides of fatty acids, acidity corrector citric acid), butter, preparation for flan (2%) (starch and modified starch of corn, aromas, colors curcumin, caroteno ideso, transformed starch, lupine flour, egg whites, salt, developed in a workshop using shell fruits and soy",France,EUwest
2.91E+14,Coconus spray biscuits,"wheat flour, palm fat, whole milk chocolate (19%) (sugar, cocoa butter, whole milk powder, cocoa mass, emulsifier lecithine), sugar, coconut flake (13%) , wheat thickness, fabric, caramel sugar syrup, dining salt, natural aroma",Germany,EUwest
2.91E+14,Hansamdas,"wheat flour, sugar, palm vegetable fat, pig butter, glucose and fructose syrup, vegetable oils (sunflower, soybeans) in variable proportion, egg light, yeast, egg, salt, salt, emulguents monoglycerides and diglyceride of fatty acidsand monoglycerid and diglycerides of fatty acidic and dialacer, aroma, aroma, wheat gluten and flour treatment agent ascorbic acid",France,EUwest
